,wiki_id,character,adj,active,patient
48,24225279,Hannah,"['teen', 'boyfriend']","['clash', 'uses', 'accompany', 'agrees', 'uses', 'confronts', 'makes']","['accompanies', 'informed']"
49,24225279,Dominic,[],"['wants', 'accompanies', 'accompanies', 'standing']","['named', 'recognizes', 'put', 'accompany', 'uses', 'confronts', 'discouraged']"
50,24225279,Lombardo,[],"['grew', 'leaving', 'runs', 'recognizes', 'suggests']",[]
51,24225279,Mickey,"['boyfriend', 'jealous']",[],[]
52,2462689,Jesus Christ,[],[],[]
53,2462689,Ann Mitchell,"['rehires', 'letter']","['prints', 'starts']",['instructed']
54,2462689,John Doe,['historical'],"['threatening', 'recognized', 'died']",['play']
55,2462689,Henry Connell,[],['turning'],[]
56,2462689,D.B. Norton,['publisher'],"['plans', 'instructed']",['endorses']
57,2462689,Edward Arnold,['['],[],[]
58,2462689,John Willoughby,['player'],"['gets', 'hired', 'turns', 'realizes', 'intends']",['hire']
59,20532852,Buzz Buzzard,[],['see'],[]
60,20532852,Woody,[],"['broke', 'collides', 'awakes']",[]
61,15401493,Bo,['father'],"['accepts', 'convinces', 'have', 'working']","['kick', 'kicks']"
62,15401493,Dotty,['friend'],['finds'],[]
63,15401493,Nina,['friend'],[],[]
64,15401493,Nikki,['girlfriend'],"['do', 'discover']","['uses', 'finds']"
65,15401493,Marco,[],[],[]
66,15401493,Lola,[],"['attempts', 'finds', 'fall', 'agrees', 'kicks', 'manages']","['has', 'warn']"
67,15401493,Simona,['girlfriend'],['discovers'],[]
68,15401493,Victor,['father'],['get'],[]
69,18188932,Frantisek,[],[],[]
70,18188932,Eman,[],[],[]
71,18188932,Goran,[],[],[]
72,18188932,Lubos,[],['make'],[]
73,2940516,Spike Milligan,['colleague'],[],[]
74,1335380,Abu Yesha,['village'],[],[]
75,1335380,Mohammad Amin al-Husayni,[],[],[]
76,1335380,Karen Hansen,"['girl', 'young']","['gone', 'finds', 'returns', 'buried']",['take']
77,1335380,Barak,['father'],[],[]
78,1335380,Gan Dafna,['kibbutz'],[],"['named', 'attack']"
79,1335380,Kitty,[],"['grown', 'fallen', 'brought']",[]
80,1335380,Auschwitz,[],[],[]
81,1335380,Taha,['friend'],[],[]
82,1335380,Dov Landau,['beau'],"['goes', 'bombs', 'turns', 'assures', 'discovers']","['swearing', 'finds']"
83,1335380,Ari Ben Canaan,['rebel'],['obtains'],[]
84,1335380,Akiva,['uncle'],"['forces', 'disowned', 'arrested', 'shot']",[]
85,1335380,Ari Ben Canaan's,[],"['threatens', 'raised', 'devise', 'wounded', 'receives', 'swears']",[]
86,1335380,"Katherine ""Kitty",[],[],[]
87,1480747,Miles,['assistant'],"['tells', 'lets', 'tries']","['meets', 'gives', 'confronts', 'fires']"
88,1480747,Stab,[],[],[]
89,1480747,Kid,"['both', 'slowly']","['backs', 'move', 'calls', 'meets', 'gives', 'arrives', 'arrive', 'get', 'tries', 'know', 'takes', 'get', 'having', 'manages', 'begin', 'distracted', 'confronts', 'clean', 'approached', 'hands', 'informs', 'declines', 'heads', 'packs', 'looks']","['tells', 'convinces', 'approaches', 'involving', 'tells', 'gives', 'given', 'offers', 'forced', 'tells']"
90,1480747,Zora,['student'],"['encourages', 'approached', 'knocks']",[]
91,1480747,Bilal,[],"['arrives', 'convinces', 'reminds', 'having']",[]
92,1480747,Salena,[],['comes'],['named']
93,1480747,Jamal,['rapper'],['moves'],[]
94,1480747,Dean Kramer,[],[],['meets']
95,1480747,Lee,['boss'],['informed'],['informs']
96,1480747,Sinclair,"['lecturer', 'then']",['thought'],[]
97,1480747,Sydney,[],"['assumes', 'tries']","['encourages', 'ask', 'forces', 'rescue']"
98,1480747,Pee Wee,[],[],[]
99,1480747,Shelia Kid's,[],[],[]
100,1480747,Shelia Landreaux,"['Shelia', 'names']",['approaches'],"['promises', 'Play', 'knocks']"
101,1480747,Rick,[],"['spotted', 'takes', 'arrested']",[]
102,1480747,Pee-Wee,[],[],[]
103,24448645,Lucy,[],[],[]
104,15072401,Janice Gage,[],[],[]
105,15072401,Bowen,"['man', 'Colby']",[],[]
106,15072401,Fred,[],[],[]
107,15072401,Phelps,"['executor', 'Ulrich']",[],[]
108,15072401,Alan Colby,['heir'],['reappears'],[]
109,15072401,Lowells,[],['living'],[]
110,15072401,Henrietta Lowell,"['matriarch', 'Colby']",[],['kill']
111,4018288,Chris Trousdale,[],"['gets', 'stay', 'attends']",[]
112,4018288,Debbie,[],"['proposes', 'go']",[]
113,4596602,Gabriel Darbeaux,['enthusiast'],"['manages', 'believes', 'receives', 'encounters', 'forced', 'waking', 'writing']",[]
114,4596602,Valentino Tarantola,"['gangster', 'brother']",['castrated'],[]
115,4596602,Michael,[],"['has', 'called']",[]
116,4596602,Enrico Tarontola,['brother'],['accuses'],[]
117,4596602,Arabella Simone,['beautiful'],[],"['encounters', 'accuses']"
118,15224586,Thuy Hoa,['daughter'],[],[]
119,15224586,Tai Tran,[],"['appointed', 'find', 'falls']",[]
120,15224586,Gunnery Sgt,[],[],[]
121,15224586,Jim Lance,[],[],[]
122,15224586,Minh,[],['drawn'],[]
123,15224586,Addie,['cook'],[],['meets']
124,15224586,Duc,['friend'],['falls'],[]
125,15585766,Sister Mary,[],[],[]
126,15585766,Kate Carmody,['daughter'],[],[]
127,15585766,Peter Linton,[],['killed'],[]
128,15585766,Milo Trent,"['going', 'Donkin']",['killed'],[]
129,1760737,Lumpy,[],"['starts', 'throws', 'continues', 'comes']",[]
130,29326153,Lucius,['slave'],[],[]
131,9252321,Murumu,[],[],[]
132,9252321,Zachariah,[],"['leaves', 'drifts', 'caught']",[]
133,8388648,Amrutha,[],"['returns', 'holds', 'tries', 'thinks', 'realises', 'getting']",['sees']
134,8388648,Sreenu,[],"['tries', 'loses', 'convinces', 'agrees', 'asks', 'leave', 'walking']",[]
135,8388648,Madhav,[],"['playing', 'escapes', 'works', 'sees', 'tries', 'rushes', 'sacrifices', 'convinces', 'decides', 'flies']","['save', 'convinces']"
136,10644072,Bijli,"['now', 'wife', 'missing']","['insists', 'spills', 'manages', 'confesses', 'gone']","['invites', 'mistakes', 'abduct', 'invites', 'confronts', 'support', 'discovers']"
137,10644072,Madhu,['exhausted'],"['recommends', 'reciprocates', 'becoming']","['invites', 'persuades', 'binds']"
138,10644072,Shambu Dada’s,[],[],[]
139,10644072,Shantinagar,['safe'],[],['visit']
140,10644072,Vijay,"['policeman', 'murder']","['set', 'happens']",[]
141,10644072,Govinda,"['son', 'young', 'son', 'young', 'brave', 'young', 'little']","['mistakes', 'remaining', 'invites', 'persuades', 'come', 'attacked', 'explains', 'dies']","['finds', 'join']"
142,10644072,Bhagwaan,"['villager', 'four', 'savvy', 'city']","['vows', 'takes', 'does', 'invites', 'realise', 'believes', 'discovers', 'helps', 'invites', 'confronts', 'strikes', 'comb', 'begs', 'becomes', 'finds', 'burns', 'vows', 'rushes', 'dons', 'returns', 'responds']","['spills', 'frame', 'arrest', 'introduces', 'warning', 'bless', 'confronts']"
143,10644072,Shambu Dada,"['gang', 'lord', 'dada', 'cries', 'evil', 'fugitive', 'himself', 'Bhagwaan', 'dying']","['sworn', 'dumps', 'convicted', 'escaped', 'vows', 'intended', 'vented', 'confronts', 'manages']","['capture', 'attacked', 'defeat', 'finish']"
144,10644072,Swaroop,"['man', 'wounded', 'his', 'new', 'uncle', 'his', 'uncle', 'ecstatic']","['claim', 'hears', 'hides', 'listen', 'returns', 'discovers']","['brings', 'tending', 'garland', 'love']"
145,10644072,Geeta,[],"['married', 'realise']","['begs', 'welcome']"
146,33269085,Ranchhod Rai Patel,[],[],[]
147,33269085,Namrata,['daughters'],[],[]
148,33269085,Kamla,[],[],['named']
149,33269085,Roger Patel,['overprotective'],['arranges'],[]
150,33269085,Ritu Patel,['doctor'],['informs'],['calling']
151,33269085,Prem,[],[],['named']
152,2254491,Preetam,['cartoonist'],"['meets', 'kept', 'leaves']",['hires']
153,2254491,Sita Devi,['aunt'],"['agree', 'hires']",[]
154,2254491,Anita,['heiress'],"['controlled', 'marry', 'befriends', 'recognizes']","['meets', 'set', 'marry', 'lost']"
155,447194,Delilah,['sister'],"['comes', 'fallen']",['tells']
156,447194,Ahtur,['general'],['decides'],[]
157,447194,Miriam,[],[],[]
158,447194,Saul,['friends'],['left'],[]
159,447194,Samson,['Hebrew'],"['loses', 'becomes', 'betrayed', 'taken', 'rips', 'blinded', 'asks']","['hand', 'taunt', 'defeat', 'seducing', 'burying']"
160,18549958,Mary,[],"['excel', 'gained']",['incarcerate']
161,12978934,Vincent,['children'],"['finds', 'forgiven']",[]
162,12978934,Beth Cappadora,[],"['goes', 'neglects']",[]
163,12978934,Sam,[],[],[]
164,12978934,Ben,['son'],"['gone', 'kidnapped', 'reveals']",['brought']
165,12978934,Pat,[],[],[]
166,12978934,Kerry,[],[],[]
167,12978934,Jonathan Jackson,['Beth'],[],[]
168,8471210,Holden,[],[],[]
169,8471210,Timmy,['grown'],"['murders', 'finishing', 'hides', 'weeping', 'has', 'seen']","['named', 'orders', 'take']"
170,8471210,Dean,[],[],[]
171,8471210,Bracken,[],[],[]
172,8471210,David Harley,[],[],[]
173,8471210,Kendall,[],"['preparing', 'screams']",['terrifies']
174,8471210,Sgt,['Bracken'],[],[]
175,8471210,Mary Riggs,[],['poses'],['kill']
176,1925869,Mark,"['son', 'stranger']","['stranded', 'overhears']","['promises', 'forcing']"
177,1925869,Dave Colby,[],[],[]
178,1925869,Kay,[],"['comes', 'heads']",['leaving']
179,1925869,Harry Weston,['fiancé'],"['offers', 'steals', 'killed']","['pursuing', 'pursuing', 'confront', 'kill']"
180,1925869,Matt Calder,[],"['promises', 'refuses', 'argue', 'forced', 'arrives']",[]
181,1925869,Sam Benson,['prospectors'],[],[]
182,10799612,Melandri,[],['falls'],[]
183,10799612,Titti,['mistress'],[],[]
184,10799612,Sassaroli,['surgeon'],[],[]
185,10799612,Madonna,[],[],['seen']
186,10799612,Perozzi,[],['killed'],[]
187,10799612,Florence,[],[],[]
188,10799612,Necchi,[],[],[]
189,10799612,Monicelli,[],[],[]
190,3150865,Porky,[],"['locks', 'jumps', 'chased']","['annoys', 'telling']"
191,3150865,Daffy Duck,"['agent', 'complete']","['stops', 'spends']",[]
192,3150865,marquis,[],[],[]
193,20591333,Frances,[],[],[]
194,28238240,Mickey,[],['decide'],[]
195,5414895,John Woo,[],"['said', 'decided']",[]
196,5414895,Zhao Yun,[],[],[]
197,5414895,Guan Yu,[],[],[]
198,5414895,David Stratton,[],[],[]
199,5414895,Xiahou Jun,[],['appears'],[]
200,5414895,Jiang Gan,[],[],['sends']
201,5414895,Emperor Xian,[],[],[]
202,5414895,Changban,[],[],[]
203,5414895,Zhang Fei,[],[],[]
204,5414895,Sun Shangxiang,[],"['leading', 'infiltrated', 'returns']",['send']
205,5414895,Cao Hong,[],[],[]
206,5414895,Zhuge walks,['away'],[],[]
207,5414895,Hou Yong,['Su'],[],[]
208,5414895,Zhuge Liang,['advisor'],"['thinks', 'stays', 'complement']",[]
209,5414895,Cao Cao,[],[],[]
210,5414895,Zhou Yu,"['brothers', 'viceroy']","['make', 'decide', 'seen']",['persuade']
211,5414895,Lu Su,[],[],[]
212,5414895,Zhang Yun,['warrior'],['manages'],[]
213,5414895,Sun Quan,['warlords'],[],[]
214,5414895,Cao Cao's,[],"['shows', 'orders', 'doubt', 'sends', 'convinced', 'realises', 'besieged']","['resist', 'assassinate', 'persuade', 'put']"
215,5414895,Zhuge Liang's,[],['walks'],[]
216,5414895,Liu Bei's,[],[],[]
217,5414895,Zhou Yu's,[],['tricks'],[]
218,5414895,Mengmeng,[],[],[]
219,5414895,Jiang Gan's,[],[],['tricks']
220,5414895,Cai Mao,['commanders'],"['propose', 'planning', 'planning', 'executed']",['eliminate']
221,5414895,Liu Bei,['disheartened'],"['leaves', 'leaves']",[]
222,17124781,Bad,"['Only', 'Weird']","['make', 'recognizes']",[]
223,5425205,Christine,[],[],[]
224,5425205,Nikolai Luzhin,[],"['takes', 'accepts', 'kills', 'find', 'embrace', 'tells', 'kiss', 'succeeds']",['trick']
225,5425205,Tatiana,['girl'],[],[]
226,5425205,Helen,['mother'],[],[]
227,5425205,Kirill,['son'],['sits'],['orders']
228,5425205,Anna Khitrova,['midwife'],"['finds', 'sets', 'asks', 'comes', 'realises']",['urging']
229,5425205,Semyon,"['vor', 'Nikolai', 'impressed']","['abused', 'distrusts', 'sponsors', 'hatches', 'had', 'arrested', 'orders']",[]
230,5425205,Stepan,"['officer', 'uncle']",['goes'],[]
231,28207941,Koko,[],[],[]
232,28207941,Betty Boop's,[],[],[]
233,28207941,Bimbo,[],[],[]
234,28207941,Betty Boop,[],['teaches'],[]
235,14330027,Milos,[],[],[]
236,14330027,Paschalis,[],[],[]
237,14330027,Zoi,['photographer'],[],['meets']
238,4356664,Kishen,[],"['has', 'takes', 'fall', 'hide']",['seduce']
239,4356664,Pooja,[],[],[]
240,4356664,Sanjana,[],['thinks'],[]
241,4356664,Kaajal,['wife'],['thinks'],[]
242,4356664,Bobby,['girl'],['enters'],['hires']
243,4356664,Shekhar,['friend'],[],[]
244,4356664,Prem,[],"['has', 'hires', 'wants']",[]
245,19174305,Zoya,['sister'],[],[]
246,19174305,Tahaan,[],"['lives', 'reaches', 'goes', 'accept', 'encounters', 'asked']",['give']
247,19174305,Subhan Darr,['old'],"['bought', 'promises', 'gives', 'gives']","['follows', 'wins', 'trust']"
248,19174305,Zafar,"['his', 'incompetent']",['tries'],[]
249,33417831,Roland Feldberg,[],[],[]
250,33417831,Nadja Uhl,[],[],[]
251,33417831,Til Schweiger,[],[],[]
252,33417831,Bruce Berger,['singer'],['tries'],[]
253,33417831,Günther Stobanski,[],['fails'],[]
254,33417831,Susanne Feldberg,"['driver', 'wife']",['snubs'],[]
255,33417831,Christian Ulmen,[],[],[]
256,33417831,Justus von Dohnányi,[],[],[]
257,33417831,Niklas Michalke,['solicitor'],['terrified'],[]
258,33417831,Jerome Ades,[],['passes'],[]
259,33417831,Florian David Fitz,[],[],[]
260,33417831,Philip Henrion,[],[],[]
261,33417831,Maxim Mehmet,[],[],[]
262,2408359,Clyde,['chimp'],[],[]
263,2408359,Dee Dee,[],['becomes'],['winning']
264,2408359,Harvey Huntington,[],[],[]
265,2408359,Peter Royce Bentley,['rocker'],['taken'],[]
266,2408359,Frankie,[],['challenges'],[]
267,1838882,Mud Buddha's,[],[],[]
268,1838882,Conqueror,"['evil', 'head']","['given', 'finds', 'issues', 'raised', 'uses', 'arranges', 'tells', 'tries']","['tells', 'destroy', 'destroy']"
269,1838882,Mud Buddha,[],"['tells', 'found']",[]
270,25755313,Harmon Cobb,['lawyer'],[],[]
271,10016997,milkman,[],[],['driving']
272,10016997,Hank Horsefly,[],"['speeds', 'followed']",[]
273,10016997,Porky,['son'],"['applies', 'doing', 'makes', 'pays']",[]
274,10016997,Dobbin,['horse'],"['going', 'enters', 'getting']",['starts']
275,10016997,Viper The Snake,[],['comes'],[]
276,8153846,Patrick Bialès,[],['investigates'],[]
277,8153846,Simon Jérémi,['star'],[],[]
278,8153846,Odile Deray,[],['brings'],[]
279,8153846,Serge Karamazov,[],[],['hires']
280,24486071,Ardell Kendall,['girl'],[],[]
281,24486071,Gustaf Borgstrom,['sculptor'],[],[]
282,24486071,Donald Dillingham,[],['marries'],[]
283,4466226,Chester Kent,['bleeding'],"['laughs', 'decides', 'manipulates', 'goes', 'staggers', 'staggers']",['tells']
284,4466226,Helen,['Huntley'],"['announces', 'performs', 'atone']","['comfort', 'rescues']"
285,4466226,Fyodor Kent,"['drunken', 'sober']","['became', 'determined', 'shows', 'reveals', 'begs']",[]
286,4466226,Lady Port-Huntley,[],[],[]
287,4466226,Narcissa,[],"['singing', 'remember', 'sings']",[]
288,4466226,Roderick Kent,"['producer', 'dad']","['swathed', 'sees', 'manages', 'gives', 'reunited', 'drops', 'becomes', 'plays', 'escape']",[]
289,4466226,Lady Port-Huntley &mdash,[],[],[]
290,6167400,Seth Michael Donsky's,[],[],[]
291,6167400,Tierney,[],[],[]
292,6167400,Donsky,[],[],[]
293,6167400,Oliver Twist,['beautiful'],"['falls', 'develops']",['takes']
294,17711304,William Gordon,"['newspaperman', 'unhappy']","['ordered', 'manages', 'has', 'lets', 'escorts', 'given', 'rescued']",['reassigns']
295,17711304,Nicholas Nieterstein,['one'],['apologizes'],[]
296,17711304,William Brennan,[],"['comes', 'suspects']",[]
297,17711304,Gregory,[],[],[]
298,17711304,John Carter,[],[],[]
299,17711304,Joel Carter,"['socialite', 'Secretary', 'uncle']","['revealed', 'sees']",['meets']
300,17711304,Olivia Karloff,"['mistress', 'shaken']",['go'],['escorts']
301,18392317,Mark Caballero,[],[],[]
302,18392317,Seamus Walsh,[],['used'],[]
303,18392317,Mose,['song'],"['appears', 'bursts']",[]
304,18392317,Betty,[],[],[]
305,18392317,Graveyard Jamboree,[],[],[]
306,18392317,Harry Reser,[],[],[]
307,15161056,Tamara,[],['turns'],[]
308,15161056,Lorenzo,[],"['going', 'leaves', 'hears', 'killed']","['killing', 'killed']"
309,15161056,Ray Jackson,[],"['says', 'turns']",[]
310,15161056,Baby Boy,[],"['finds', 'sucked']",[]
311,15161056,Jamal,[],['tries'],"['named', 'knocks']"
312,15161056,Jada,[],"['stuck', 'going', 'agrees', 'stabs', 'remembers', 'continues', 'try', 'screaming', 'wakes']","['named', 'calls', 'asks', 'tells', 'calm']"
313,15161056,Michael,"['kid', 'Killjoy']","['comes', 'involved', 'shot', 'brought', 'has', 'killed', 'tells', 'fades']","['named', 'killed', 'stabs']"
314,15161056,Monique,['one'],[],[]
315,21500407,Miranda,[],"['fantasizes', 'killed', 'made']",['asks']
316,21500407,Kimberly,[],[],[]
317,21500407,Husband,['Plot'],[],[]
318,21500407,Paula,['therapist'],[],[]
319,21500407,Quincey,['daughter'],"['growing', 'suggests', 'growing', 'come']","['has', 'giving']"
320,21500407,Mommy,[],[],[]
321,21500407,Dad,"['her', 'her']",[],['set']
322,21500407,Sam,[],[],[]
323,21500407,Rawdon,[],"['left', 'has', 'continues', 'keep', 'explains', 'tries', 'plucks', 'finds']",[]
324,21500407,Philippe,[],[],['named']
325,21500407,Uncle Jack,['her'],['married'],[]
326,21500407,Aunt,['surrogate'],[],[]
327,3459677,Bhavana,['wives'],['uses'],[]
328,3459677,Sonia,[],[],[]
329,3459677,Diya,[],['aspires'],[]
330,3459677,Lucky Bhai,[],[],[]
331,3459677,Aryan Kapoor,[],[],[]
332,3459677,Veer Saxena,[],[],[]
333,3459677,"Madhuri , Rekha and Dimple",[],[],[]
334,34420857,Satyavati,[],"['tries', 'forgives', 'appoints', 'dies']",[]
335,34420857,Nirmal,[],"['meets', 'says', 'meets', 'says', 'liberated']","['escrows', 'forgives']"
336,34420857,Rajagopal,['lawyer'],[],['appoints']
337,34420857,Janaki,[],[],['meets']
338,34420857,Babu,['son'],[],[]
339,34420857,Usha,"['student', 'daughter']",[],[]
340,18369853,Wile E.,[],[],[]
341,18369853,Nemesis Ridiculii,[],[],[]
342,18369853,Ross,[],['animates'],[]
343,18369853,Wile E. Coyote,[],"['rides', 'attempts', 'attempts', 'holding', 'sits', 'falls', 'pulling', 'slides', 'sticks', 'walks', 'pokes', 'leaves', 'ignites', 'holds', 'attempts', 'arrives', 'holds', 'chasing', 'drop']","['leaving', 'leaves']"
344,18369853,Beepius,[],[],[]
345,18369853,Charlie Chaplin,[],[],[]
346,529276,Karen Young,"['[', 'She']",[],[]
347,529276,Ellen Brody's,[],[],[]
348,529276,Hoagie,['carefree'],"['lands', 'survives', 'flies']",['meets']
349,529276,Martin Brody,[],[],[]
350,529276,Jake,['work'],"['stabs', 'put', 'moves']","['pull', 'hears']"
351,529276,Ellen Brody,"['hero', 'wife']","['died', 'meets', 'becomes', 'horrified', 'apologized', 'thrusts']",['flies']
352,529276,Margaret,['friend'],[],[]
353,529276,Sean,['son'],['works'],"['targeted', 'killed']"
354,529276,Carla Brody's,['wife'],[],[]
355,529276,Tiffany,['fiancee'],[],[]
356,529276,Thea,[],['goes'],['scares']
357,529276,Michael,['son'],"['chased', 'returns', 'flown', 'go', 'continues', 'hears']","['convincing', 'attacks', 'ordering']"
358,529276,William,[],[],[]
359,20631892,Arati,['reporter'],[],['kidnap']
360,20631892,Sheikh Imran,['sniper'],"['asked', 'asked']",[]
361,20631892,Sagar Alias Jacky,"['friend', 'himself']","['calls', 'locate', 'responds', 'framed', 'escapes', 'hunts', 'asked', 'goes', 'informs']","['defeat', 'assassinate', 'assassinate']"
362,20631892,Hari,['brother'],[],[]
363,20631892,Indu,['wife'],"['decides', 'gives']",['informs']
364,20631892,Manu,[],"['kidnapped', 'held']",['assassinate']
365,20631892,Naina,[],"['supplies', 'hiding']",[]
366,20631892,Rosario,[],[],[]
367,24577134,Jimmy,['kid'],['rides'],[]
368,24577134,Mickey Rooney,[],[],[]
369,24577134,Evelyn,[],[],[]
370,24577134,Doc,['good'],"['promises', 'swayed', 'realizes']",['cons']
371,24577134,Joan,"['girl', 'interested', 'Evelyn']",[],[]
372,24577134,Ralph Bellamy,[],[],[]
373,32556450,Antonio .<ref,['friend'],[],[]
374,32556450,Teresa,[],[],[]
375,455089,Sergio Constanza,[],['sold'],['leaves']
376,455089,Shifra Hasson,['daughter'],['arrives'],[]
377,455089,Victor Hasson,[],[],[]
378,455089,Constanza tricks Hasson,"['deserter', 'father', 'Meanwhile', 'sister']","['gives', 'tricks', 'follows', 'comes', 'arrives', 'tricks', 'believes', 'eats', 'goes', 'rescued', 'returns']","['retrieve', 'releases', 'tricks']"
379,455089,"Raphael ""Jinji"" Moked",['Jinji'],"['ordered', 'came', 'make', 'finds', 'releases', 'made']",[]
380,455089,Shamgar,['captain'],"['calls', 'dancing', 'appears']",[]
381,455089,Wasserman,['soldier'],[],['matching']
382,455089,Sgt,[],[],[]
383,23266463,Jason,['guy'],[],[]
384,23266463,Rachel,['girl'],"['seems', 'goes', 'confides']",[]
385,23266463,Sarah,['teacher'],[],[]
386,35779717,Francisco,['father'],"['materialise', 'kills', 'approaches']",[]
387,23299845,Mark,['Nickel'],[],[]
388,23299845,Philibert,[],['focuses'],[]
389,23299845,Brown,['offer'],[],[]
390,226664,Winnebago,"['his', 'new', 'his']",[],[]
391,226664,Roberta,['mother'],['makes'],[]
392,226664,Warren Schmidt,[],"['retiring', 'given', 'finds', 'visits', 'sees', 'feels', 'overcome', 'confronts', 'visits', 'makes', 'forgives', 'arrives', 'throws', 'flees', 'attends', 'composes', 'questions', 'opens']",[]
393,226664,Helen,"['wife', 'late']",[],['forgives']
394,226664,Ndugu Umbo,[],[],['named']
395,226664,Jeannie,['daughter'],['berates'],"['tells', 'dissuade', 'infuriating']"
396,226664,Randall Hertzel,"['fiancé', 'salesman']",['tries'],['marry']
397,226664,Woodmen,[],[],[]
398,25113407,Svevo Bandini,[],['tries'],[]
399,27403920,Don,['couple'],"['works', 'go']",[]
400,27403920,Stephen Chase,"['Ambitious', 'idealistic']",['goes'],[]
401,27403920,Alice Wellman,[],[],[]
402,27403920,John Eldredge,['Wellman'],[],[]
403,27403920,Stephen bargains,[],"['comes', 'promoted', 'collects', 'bargains', 'wounded', 'disagrees', 'passed']",['orders']
404,27403920,J.T. McCarger,['boss'],['killed'],[]
405,27403920,Jean Muir,[],[],[]
406,27403920,Hester Adams,[],['gives'],['asks']
407,27403920,Ho,['customer'],['shows'],[]
408,2524925,Hypsilophodon,['Hyp'],[],[]
409,2524925,Mutt,"['Muttaburrasaurus', 'Hyp']",['called'],[]
410,2524925,Grandpa,[],[],['enraging']
411,2524925,Littlefoot,[],"['find', 'keep']",['bullies']
412,2524925,Hyp,['Valley'],"['set', 'exposed']",['includes']
413,2524925,Nod,"['Nodosaurus', 'Hyp']",[],[]
414,2524925,Cera,[],['succeed'],[]
